cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;axA;ayA;xC;yC;axC;ayC
444;45;45.00;45.00;50;-0.27999990;0.54715020;0.016448;-0.009270;-0.28520012;0.54480020;0.076035;-0.004307
445;315;315.00;90.00;50;-0.27960002;0.53635016;0.049314;-0.035979;-0.27580000;0.54005020;0.046152;0.022834
446;112.5;112.50;112.50;50;-0.26889998;0.53370016;0.034514;0.019854;-0.28985000;0.53935030;0.060330;-0.032886
447;180;180.00;-112.50;50;-0.27859992;0.53745000;0.063633;0.016055;-0.27759992;0.53795032;0.027378;-0.029229
448;0;360.00;0.00;50;-0.27739996;0.53690016;0.027954;-0.028987;-0.27264994;0.53685016;0.067463;0.015903
449;292.5;-67.50;-67.50;50;-0.28555004;0.54285016;0.060261;-0.033127;-0.26485004;0.54185004;0.032578;0.019983
450;157.5;157.50;45.00;50;-0.28540004;0.53870016;0.056863;0.021589;-0.28699996;0.53430010;0.037649;-0.035051
451;67.5;67.50;67.50;50;-0.27189994;0.53050020;0.017759;0.002830;-0.26690000;0.53750020;0.075139;-0.015183
452;0;360.00;112.50;50;-0.27534992;0.54520010;0.026758;-0.029211;-0.27484998;0.54080016;0.067952;0.016326
453;45;45.00;45.00;50;-0.27904996;0.53945016;0.016794;-0.009050;-0.27544992;0.53075016;0.075610;-0.004116
454;180;180.00;-45.00;50;-0.27995002;0.53095000;0.064646;0.016660;-0.28240004;0.53930016;0.027131;-0.029021
455;247.5;247.50;-112.50;50;-0.29100008;0.53655010;0.073467;-0.015020;-0.28450010;0.52965004;0.018899;0.002444
456;90;90.00;90.00;50;-0.28045002;0.52935000;0.023579;0.012290;-0.27665000;0.54060024;0.069739;-0.025664
457;135;135.00;-135.00;50;-0.28114998;0.53985020;0.042937;0.023123;-0.28089994;0.54290016;0.049431;-0.036306
458;315;315.00;0.00;50;-0.27819994;0.52795000;0.048748;-0.035981;-0.27019998;0.54779992;0.047515;0.023091
459;337.5;337.50;-157.50;50;-0.27735004;0.53600020;0.037805;-0.034609;-0.26949996;0.54080016;0.056812;0.022200
460;22.5;22.50;22.50;50;-0.28339996;0.53875020;0.021362;-0.020474;-0.26260012;0.52710010;0.072007;0.007068
461;225;225.00;22.50;50;-0.26929998;0.53285020;0.076587;-0.003928;-0.27459990;0.52849984;0.018005;-0.009182
462;202.5;-157.50;-157.50;50;-0.27299996;0.53615010;0.073479;0.007231;-0.27279990;0.53410000;0.018618;-0.020117
463;270;-90.00;-112.50;50;-0.28000000;0.52965000;0.068997;-0.025991;-0.27565000;0.53960020;0.023967;0.012527
464;112.5;112.50;22.50;50;-0.28105000;0.53870004;0.033677;0.019951;-0.28185000;0.53715016;0.060437;-0.033625
465;67.5;67.50;67.50;50;-0.27650000;0.54010016;0.016636;0.002219;-0.27425000;0.52110000;0.074600;-0.015168
466;0;360.00;112.50;50;-0.27629992;0.53045010;0.027173;-0.029192;-0.28275004;0.52159990;0.069351;0.015967
467;270;-90.00;-90.00;50;-0.27494990;0.52154992;0.069229;-0.024941;-0.27974992;0.52900000;0.023848;0.012527
468;135;135.00;45.00;50;-0.27140004;0.53205010;0.045134;0.022871;-0.28009992;0.52860000;0.049480;-0.035964
469;202.5;202.50;-112.50;50;-0.28870000;0.53039990;0.071958;0.007351;-0.28820002;0.52475000;0.019697;-0.020146
470;90;90.00;90.00;50;-0.28305004;0.52899990;0.022383;0.012334;-0.27900000;0.52479990;0.068733;-0.025613
471;247.5;247.50;-22.50;50;-0.26759996;0.53019992;0.074651;-0.015615;-0.27595000;0.53200010;0.019072;0.002520
472;22.5;22.50;22.50;50;-0.28540010;0.52909990;0.020156;-0.020759;-0.26765000;0.52254990;0.073704;0.007666
473;337.5;337.50;135.00;50;-0.28114996;0.53020000;0.037034;-0.035066;-0.26734996;0.52475000;0.056169;0.021465
474;45;45.00;45.00;50;-0.27960004;0.52444990;0.016221;-0.009333;-0.26800004;0.51434976;0.075664;-0.004102
475;225;225.00;0.00;50;-0.27269998;0.52224992;0.075613;-0.004409;-0.26944992;0.51964990;0.017849;-0.009409
476;180;-180.00;-180.00;50;-0.27130002;0.52510008;0.064436;0.015986;-0.27704990;0.50830000;0.026084;-0.029377
477;112.5;112.50;112.50;50;-0.26700002;0.52204990;0.032688;0.019824;-0.26854996;0.51259990;0.060283;-0.032898
478;315;315.00;22.50;50;-0.27285000;0.52109980;0.049253;-0.036091;-0.27225006;0.50989980;0.046394;0.022656
479;292.5;-67.50;-67.50;50;-0.27589998;0.50749990;0.060149;-0.032788;-0.25505010;0.50955004;0.031907;0.019922
480;157.5;157.50;45.00;50;-0.26720002;0.52664996;0.057681;0.021401;-0.27979988;0.52209990;0.036333;-0.034719
481;112.5;112.50;112.50;50;-0.26315004;0.52104980;0.032349;0.020073;-0.27294992;0.49620016;0.060681;-0.033118
482;225;225.00;-67.50;50;-0.27409996;0.51124996;0.074863;-0.003950;-0.27825000;0.50839996;0.017898;-0.008918
483;0;360.00;-45.00;50;-0.27644998;0.51600000;0.026333;-0.029558;-0.26574996;0.50274990;0.067734;0.016353
484;247.5;-112.50;-112.50;50;-0.26850004;0.50909996;0.074526;-0.015664;-0.26899996;0.51199990;0.017847;0.002029
485;157.5;157.50;90.00;50;-0.26789996;0.51119980;0.056655;0.021562;-0.27245000;0.50689980;0.036907;-0.035586
486;337.5;337.50;0.00;50;-0.27394996;0.52114990;0.037158;-0.035356;-0.25995008;0.52485000;0.057754;0.021338
487;45;45.00;45.00;50;-0.27269996;0.51419976;0.016375;-0.009509;-0.27389994;0.50064990;0.075974;-0.004326
488;292.5;292.50;67.50;50;-0.27010000;0.50629990;0.059648;-0.033840;-0.26549992;0.50999990;0.033999;0.019822
489;202.5;-157.50;-157.50;50;-0.27115002;0.50839970;0.073608;0.007009;-0.26900008;0.51359990;0.019919;-0.021274
490;315;-45.00;-67.50;50;-0.27255002;0.52259992;0.049058;-0.036733;-0.27469992;0.51924984;0.043213;0.022483
491;67.5;67.50;-67.50;50;-0.27659990;0.52044992;0.017988;0.002341;-0.26570000;0.49874988;0.075552;-0.016130
492;180;180.00;-67.50;50;-0.26814996;0.50585000;0.065088;0.016072;-0.27190000;0.50469992;0.027776;-0.029785
493;270;270.00;-90.00;50;-0.28190000;0.50249992;0.068662;-0.026228;-0.26150006;0.51310000;0.024565;0.012322
494;90;90.00;90.00;50;-0.26289990;0.52429984;0.022356;0.012473;-0.27444990;0.49384992;0.069126;-0.026353
495;135;135.00;-135.00;50;-0.26235004;0.51445000;0.042957;0.022334;-0.26835000;0.50504990;0.047993;-0.036243
496;22.5;22.50;22.50;50;-0.26690012;0.50760008;0.018005;-0.020596;-0.25775010;0.51304990;0.073452;0.007268
497;90;90.00;-112.50;50;-0.26705004;0.50664984;0.022908;0.012329;-0.27059996;0.50629990;0.068877;-0.025649
498;247.5;247.50;-22.50;50;-0.26484996;0.52329990;0.073875;-0.015776;-0.26565000;0.52309996;0.019768;0.002285
499;292.5;292.50;-135.00;50;-0.27140000;0.50355000;0.059216;-0.033455;-0.26415002;0.51114976;0.033745;0.019443
500;180;-180.00;-180.00;50;-0.27124996;0.50969980;0.065608;0.016187;-0.26795000;0.50814984;0.026450;-0.029634
501;337.5;-22.50;-22.50;50;-0.28225004;0.50734990;0.035793;-0.035581;-0.26030004;0.51179980;0.055679;0.021448
502;157.5;157.50;0.00;50;-0.26475004;0.51014990;0.055132;0.021226;-0.27780000;0.51119990;0.036897;-0.034929
503;22.5;22.50;22.50;50;-0.27155000;0.50385000;0.020295;-0.020620;-0.26800004;0.50729990;0.073481;0.006777
504;315;315.00;112.50;50;-0.27094996;0.50149990;0.048152;-0.036526;-0.27164992;0.51049990;0.044778;0.022417
505;135;135.00;135.00;50;-0.26310004;0.51804980;0.043708;0.023289;-0.27159996;0.51049996;0.048953;-0.036584
506;225;225.00;-90.00;50;-0.25615008;0.50134980;0.074707;-0.004072;-0.27229996;0.51659984;0.015903;-0.008984
507;270;270.00;-135.00;50;-0.27580000;0.52054996;0.068606;-0.025522;-0.25905000;0.51814984;0.024539;0.012351
508;0;360.00;-90.00;50;-0.27709990;0.51499976;0.027129;-0.029722;-0.27254992;0.51044992;0.066877;0.016184
509;202.5;-157.50;-157.50;50;-0.26270000;0.50834984;0.070945;0.006917;-0.27739990;0.51414970;0.019409;-0.020454
510;67.5;67.50;45.00;50;-0.25985000;0.50829990;0.017910;0.002197;-0.26780000;0.50514990;0.074883;-0.016057
511;45;45.00;45.00;50;-0.26840004;0.50424990;0.015781;-0.009529;-0.26489996;0.50595004;0.075322;-0.004050
512;112.5;112.50;-112.50;50;-0.26304996;0.51390000;0.030645;0.019802;-0.27269998;0.51209976;0.060193;-0.033125
513;292.5;292.50;0.00;50;-0.26430004;0.50529990;0.061528;-0.033289;-0.26700002;0.51319980;0.033545;0.019507
514;225;-135.00;-135.00;50;-0.26735002;0.50124990;0.075938;-0.004453;-0.26905004;0.50619990;0.015808;-0.009282
515;247.5;-112.50;-157.50;50;-0.26400004;0.50214980;0.073455;-0.015527;-0.26315010;0.51529984;0.017356;0.001824
516;90;90.00;22.50;50;-0.26334996;0.50455004;0.023662;0.012031;-0.27754992;0.50215008;0.068208;-0.025918
517;67.5;67.50;67.50;50;-0.26425004;0.50454980;0.017849;0.002107;-0.27080002;0.49639990;0.074463;-0.015652
518;180;180.00;-67.50;50;-0.26375000;0.49305000;0.064473;0.015869;-0.26845002;0.49425004;0.027009;-0.029419
519;270;270.00;-90.00;50;-0.26410008;0.50854984;0.068396;-0.025920;-0.26705010;0.50534976;0.024141;0.012126
520;337.5;337.50;-112.50;50;-0.27119994;0.50499992;0.037236;-0.035112;-0.26909998;0.50599984;0.057742;0.021470
521;112.5;112.50;112.50;50;-0.26385004;0.51739970;0.033611;0.019436;-0.27675012;0.49455000;0.060291;-0.033245
522;0;360.00;67.50;50;-0.26580000;0.51039976;0.027363;-0.029651;-0.25795010;0.50919960;0.067200;0.015522
523;22.5;22.50;22.50;50;-0.27569996;0.51724990;0.018909;-0.020693;-0.26030004;0.49360012;0.072825;0.006648
524;157.5;157.50;-45.00;50;-0.26619998;0.49665000;0.052273;0.021418;-0.28230008;0.49480004;0.037280;-0.035017
525;45;45.00;45.00;50;-0.27769992;0.50090000;0.016287;-0.009814;-0.25730008;0.50775000;0.075522;-0.004031
526;315;315.00;90.00;50;-0.26060006;0.50219990;0.049082;-0.036409;-0.26309996;0.50114996;0.045322;0.022810
527;135;135.00;135.00;50;-0.27145000;0.49760004;0.042986;0.022778;-0.26940004;0.50465010;0.047883;-0.035989
528;202.5;202.50;-112.50;50;-0.26575002;0.50454990;0.070720;0.007310;-0.26630004;0.50269980;0.019397;-0.019824
529;202.5;202.50;-180.00;50;-0.26080006;0.49760010;0.070327;0.006978;-0.26734996;0.50014984;0.021929;-0.020352
530;112.5;112.50;112.50;50;-0.26420010;0.49850000;0.032341;0.020164;-0.27920000;0.50204990;0.060156;-0.033237
531;22.5;22.50;22.50;50;-0.27209994;0.49685000;0.019341;-0.020605;-0.26629996;0.49939996;0.072329;0.007178
532;67.5;67.50;-135.00;50;-0.27080002;0.50049984;0.017783;0.001973;-0.27855004;0.50014990;0.074766;-0.015659
533;315;315.00;67.50;50;-0.28295010;0.49870000;0.048149;-0.036365;-0.26205004;0.50769990;0.045317;0.022654
534;247.5;-112.50;-112.50;50;-0.26779996;0.50189996;0.075020;-0.015930;-0.26724996;0.50075000;0.016892;0.002170
535;135;135.00;67.50;50;-0.27019992;0.51404976;0.042104;0.022935;-0.27575004;0.50059990;0.048459;-0.036628
536;225;225.00;-90.00;50;-0.27014998;0.51204984;0.075061;-0.004270;-0.27100000;0.50554990;0.016831;-0.009148
537;45;45.00;45.00;50;-0.27104996;0.51149990;0.015410;-0.009397;-0.26784998;0.50545000;0.075798;-0.003918
538;90;90.00;-135.00;50;-0.26594996;0.51389976;0.022888;0.012749;-0.26465000;0.50899976;0.070032;-0.025913
539;180;180.00;-90.00;50;-0.26825004;0.50869990;0.064846;0.016309;-0.27399992;0.50619996;0.027273;-0.029495
540;157.5;157.50;157.50;50;-0.26799996;0.51159960;0.054150;0.022078;-0.26760004;0.50045000;0.038179;-0.035112
541;292.5;292.50;-45.00;50;-0.27744994;0.50734970;0.060195;-0.032937;-0.26834998;0.51464990;0.034216;0.019670
542;0;360.00;-112.50;50;-0.27490000;0.50200004;0.027673;-0.029553;-0.26734996;0.50644980;0.067437;0.016802
543;337.5;-22.50;-22.50;50;-0.28329996;0.50979980;0.036077;-0.034229;-0.27464998;0.51034990;0.055881;0.021736
544;270;270.00;112.50;50;-0.26894996;0.50809990;0.069045;-0.025444;-0.27424990;0.50949970;0.025112;0.012727
545;315;315.00;-135.00;50;-0.27399992;0.50249990;0.047788;-0.036208;-0.26865004;0.50594990;0.044822;0.022783
546;247.5;-112.50;-112.50;50;-0.26590000;0.51494984;0.073899;-0.015962;-0.27434996;0.50819992;0.018198;0.002314
547;45;45.00;-22.50;50;-0.27654996;0.51409990;0.016863;-0.009412;-0.26095006;0.50179980;0.075415;-0.003977
548;202.5;202.50;-22.50;50;-0.26740004;0.50704990;0.072043;0.006938;-0.28030000;0.50534980;0.020845;-0.020110
549;157.5;157.50;157.50;50;-0.26510004;0.49499984;0.053857;0.021562;-0.28350002;0.51464984;0.036704;-0.034875
550;180;180.00;-157.50;50;-0.26450008;0.50339980;0.063376;0.016101;-0.27834996;0.49890004;0.027710;-0.029070
551;22.5;22.50;22.50;50;-0.27190006;0.50754992;0.020005;-0.019995;-0.26155000;0.50809976;0.072654;0.006724
552;337.5;337.50;135.00;50;-0.28049996;0.49005000;0.038853;-0.034958;-0.26960000;0.51159980;0.056221;0.021492
553;67.5;67.50;67.50;50;-0.26934990;0.50090004;0.017039;0.002224;-0.27489992;0.50359980;0.075815;-0.016028
554;292.5;292.50;45.00;50;-0.27449990;0.49540012;0.059663;-0.033516;-0.26255006;0.51210000;0.035940;0.019268
555;0;360.00;-112.50;50;-0.26005000;0.50555000;0.027751;-0.029600;-0.26654996;0.49189992;0.067368;0.015698
556;270;-90.00;-90.00;50;-0.26744992;0.51509976;0.068176;-0.025676;-0.26515004;0.50444990;0.022783;0.012317
557;90;90.00;0.00;50;-0.27424994;0.50284992;0.022876;0.012673;-0.27995002;0.51054990;0.068882;-0.026113
558;135;135.00;-135.00;50;-0.26134998;0.50884984;0.043655;0.022585;-0.27985000;0.50139992;0.048674;-0.036379
559;112.5;112.50;112.50;50;-0.27129996;0.50684992;0.034636;0.019697;-0.27859996;0.51045000;0.059563;-0.033142
560;225;225.00;-67.50;50;-0.27125004;0.50904980;0.075803;-0.004009;-0.27710000;0.51564980;0.017051;-0.009375
561;90;90.00;90.00;50;-0.27529996;0.51364976;0.023003;0.012014;-0.27624992;0.49910016;0.068547;-0.025371
562;292.5;292.50;22.50;50;-0.27490000;0.50934976;0.060850;-0.032893;-0.26995000;0.50364996;0.036111;0.019663
563;270;-90.00;-90.00;50;-0.28015004;0.50324990;0.068406;-0.025342;-0.27999994;0.51424980;0.022942;0.012661
564;225;225.00;135.00;50;-0.27879992;0.50639990;0.074707;-0.004019;-0.26714998;0.50499990;0.015728;-0.008953
565;315;315.00;-90.00;50;-0.27415000;0.50909980;0.047834;-0.036355;-0.27610004;0.50949984;0.044500;0.022532
566;67.5;67.50;67.50;50;-0.28275000;0.50769984;0.017771;0.001997;-0.26479998;0.49729996;0.074680;-0.015747
567;0;360.00;112.50;50;-0.28240004;0.50230000;0.027295;-0.029465;-0.26724996;0.49380004;0.067979;0.016252
568;337.5;-22.50;-22.50;50;-0.27814992;0.51794960;0.037974;-0.034673;-0.26680002;0.50894980;0.055859;0.021880
569;157.5;157.50;0.00;50;-0.28155004;0.50825008;0.054617;0.021216;-0.28035000;0.50969992;0.037234;-0.034565
570;247.5;247.50;-90.00;50;-0.26295000;0.50979996;0.075017;-0.015049;-0.27749996;0.52284984;0.020063;0.002742
571;22.5;22.50;22.50;50;-0.26990000;0.49660000;0.019700;-0.020256;-0.27659996;0.50534990;0.072532;0.007153
572;180;180.00;-22.50;50;-0.27659996;0.51089980;0.062957;0.016284;-0.27100004;0.49849996;0.026687;-0.029644
573;202.5;202.50;-157.50;50;-0.27909990;0.50649992;0.071401;0.007466;-0.27874990;0.51219976;0.019673;-0.020652
574;135;135.00;135.00;50;-0.26475004;0.50074990;0.044124;0.023123;-0.27569994;0.49829996;0.048394;-0.036199
575;112.5;112.50;112.50;50;-0.27109992;0.50934990;0.031809;0.019431;-0.27920000;0.51035000;0.059924;-0.032896
576;45;45.00;45.00;50;-0.27184996;0.51254976;0.015781;-0.009912;-0.27180000;0.50340000;0.075515;-0.004497
577;225;225.00;0.00;50;-0.26870000;0.50699980;0.075066;-0.004456;-0.27959992;0.50399976;0.016738;-0.009170
578;270;270.00;-135.00;50;-0.26760004;0.50429992;0.068191;-0.026028;-0.26590000;0.50455000;0.024014;0.011787
579;247.5;-112.50;-112.50;50;-0.27019996;0.51780000;0.073545;-0.015989;-0.28004996;0.50595000;0.017351;0.001992
580;292.5;-67.50;-135.00;50;-0.27004996;0.50459990;0.059399;-0.033604;-0.26390004;0.50915000;0.031790;0.019385
581;337.5;-22.50;-135.00;50;-0.27379996;0.49690004;0.036035;-0.035100;-0.26139998;0.49395000;0.055640;0.021492
582;135;135.00;-22.50;50;-0.26724994;0.49634992;0.042480;0.022634;-0.27454996;0.50660000;0.048352;-0.036636
583;112.5;112.50;112.50;50;-0.26364996;0.51350000;0.033284;0.019229;-0.28440004;0.49275000;0.058877;-0.033252
584;67.5;67.50;67.50;50;-0.27635000;0.50170000;0.016899;0.001843;-0.26615004;0.49010010;0.074807;-0.015864
585;157.5;157.50;-90.00;50;-0.26704996;0.49804984;0.053066;0.021501;-0.27979996;0.49245004;0.036062;-0.035610
586;0;360.00;22.50;50;-0.27565000;0.49865000;0.026990;-0.029631;-0.27204992;0.50629980;0.067532;0.016345
587;22.5;22.50;22.50;50;-0.26819996;0.49940000;0.018494;-0.020356;-0.26669996;0.49340000;0.073118;0.007271
588;202.5;202.50;0.00;50;-0.26515000;0.49335004;0.074636;0.007146;-0.26974994;0.49040008;0.019099;-0.020403
589;180;-180.00;-180.00;50;-0.26830004;0.49850000;0.064417;0.016260;-0.27665004;0.50084996;0.026824;-0.029949
590;315;-45.00;-45.00;50;-0.27484998;0.50604992;0.048203;-0.036606;-0.27065004;0.48949992;0.044407;0.022532
591;90;90.00;-45.00;50;-0.27119996;0.49600000;0.022229;0.011863;-0.26560010;0.49930000;0.068418;-0.026257
592;45;45.00;45.00;50;-0.26959990;0.50420000;0.016360;-0.009998;-0.26395008;0.50525004;0.075337;-0.004185
593;315;315.00;90.00;50;-0.26454996;0.48889992;0.048364;-0.036467;-0.26809992;0.49130000;0.045815;0.022373
594;135;135.00;135.00;50;-0.25470000;0.49015000;0.043943;0.022581;-0.27435004;0.50080000;0.049109;-0.036479
595;247.5;247.50;-67.50;50;-0.27370000;0.48790004;0.074849;-0.015562;-0.26645002;0.49709988;0.018928;0.001958
596;67.5;67.50;67.50;50;-0.27220000;0.49259992;0.018613;0.001904;-0.26624996;0.48959988;0.074568;-0.015969
597;337.5;337.50;90.00;50;-0.26360004;0.49110004;0.037878;-0.035168;-0.26749996;0.49105004;0.058186;0.021763
598;0;360.00;-157.50;50;-0.27869988;0.49335008;0.026660;-0.029639;-0.26555004;0.49374990;0.065828;0.015920
599;225;-135.00;-135.00;50;-0.27540004;0.49400000;0.075464;-0.004758;-0.28020000;0.50294996;0.015510;-0.009946
600;180;180.00;135.00;50;-0.25835010;0.48835000;0.064915;0.015879;-0.27635000;0.49015000;0.026211;-0.029966
601;292.5;292.50;-67.50;50;-0.25975016;0.48810008;0.059346;-0.033147;-0.26569996;0.50265000;0.033308;0.019429
602;202.5;-157.50;-157.50;50;-0.26695000;0.48809990;0.071038;0.006309;-0.27050004;0.49445000;0.019133;-0.020977
603;270;-90.00;-112.50;50;-0.26470000;0.49440004;0.067844;-0.026030;-0.26884994;0.49529992;0.021489;0.012417
604;90;90.00;0.00;50;-0.26589990;0.49790004;0.021975;0.011917;-0.26685008;0.48285008;0.069253;-0.026091
605;112.5;112.50;-157.50;50;-0.26544996;0.48565008;0.032476;0.019502;-0.27129990;0.48944990;0.059429;-0.034082
606;22.5;22.50;22.50;50;-0.27345002;0.48885016;0.018567;-0.021270;-0.26450002;0.47855004;0.072334;0.006431
607;45;45.00;-157.50;50;-0.27249996;0.49439980;0.015962;-0.009880;-0.26810002;0.49034996;0.074856;-0.004250
608;157.5;157.50;-67.50;50;-0.26505002;0.48375020;0.052100;0.021677;-0.26944996;0.48665004;0.036099;-0.035115
609;270;270.00;-67.50;50;-0.27134996;0.47754996;0.068740;-0.025906;-0.26230000;0.50104992;0.024409;0.012234
610;135;135.00;135.00;50;-0.26675004;0.49719992;0.044512;0.022683;-0.27105000;0.48059996;0.047905;-0.036604
611;90;90.00;90.00;50;-0.25910008;0.48495000;0.022600;0.011736;-0.26560004;0.48215010;0.068240;-0.026162
612;45;45.00;45.00;50;-0.26580004;0.48534990;0.015474;-0.009648;-0.26370000;0.47274990;0.074915;-0.004512
613;0;360.00;135.00;50;-0.26915000;0.48509996;0.026274;-0.029377;-0.25640002;0.48870008;0.066377;0.015913
614;247.5;-112.50;-112.50;50;-0.26125010;0.48785020;0.073936;-0.015999;-0.26020014;0.50429992;0.016897;0.002046
615;112.5;112.50;45.00;50;-0.26155000;0.48984996;0.032856;0.018960;-0.27330004;0.49109992;0.059905;-0.033413
616;337.5;337.50;45.00;50;-0.26964998;0.47795000;0.036887;-0.035747;-0.26010008;0.47910008;0.056799;0.020791
617;157.5;157.50;157.50;50;-0.25585002;0.48859992;0.056216;0.021118;-0.27749990;0.48759988;0.036492;-0.035332
618;180;180.00;-157.50;50;-0.26099998;0.48839996;0.063188;0.015874;-0.26840000;0.49180012;0.026655;-0.029636
619;225;225.00;-135.00;50;-0.26800000;0.48894996;0.073943;-0.003933;-0.27344996;0.48220010;0.015923;-0.009141
620;292.5;292.50;-112.50;50;-0.26809996;0.49364990;0.059941;-0.033477;-0.26374996;0.49455016;0.035400;0.019790
621;22.5;22.50;22.50;50;-0.27144998;0.49640004;0.019358;-0.020664;-0.26109992;0.49260008;0.073169;0.006794
622;202.5;202.50;0.00;50;-0.26604996;0.48390008;0.072083;0.006785;-0.26844996;0.48575004;0.020366;-0.020730
623;315;315.00;-67.50;50;-0.26380002;0.49144992;0.048699;-0.036299;-0.26174998;0.48175008;0.045627;0.022417
624;67.5;67.50;67.50;50;-0.26824992;0.49300004;0.015906;0.001621;-0.27594988;0.49544990;0.074116;-0.015840
625;135;135.00;-112.50;50;-0.26505002;0.48759992;0.041814;0.022571;-0.27459994;0.50144990;0.048572;-0.036729
626;202.5;202.50;-112.50;50;-0.26325008;0.48595004;0.070618;0.006450;-0.26870000;0.49704992;0.019250;-0.021299
627;292.5;292.50;-90.00;50;-0.26785000;0.48795008;0.059644;-0.033491;-0.26770002;0.50394992;0.035549;0.019253
628;112.5;112.50;112.50;50;-0.25805002;0.49634992;0.032390;0.019324;-0.27244996;0.48925004;0.060266;-0.033250
629;45;45.00;45.00;50;-0.27865000;0.50284992;0.016545;-0.009341;-0.27429998;0.49129992;0.075552;-0.003992
630;337.5;337.50;112.50;50;-0.28070004;0.50500000;0.036758;-0.035745;-0.26699996;0.49389990;0.057871;0.021516
631;225;-135.00;-135.00;50;-0.27185000;0.49935000;0.074558;-0.004155;-0.26485008;0.49060000;0.015981;-0.009412
632;180;180.00;135.00;50;-0.26244998;0.49030000;0.064341;0.015608;-0.26985008;0.48395016;0.027012;-0.029612
633;315;315.00;-45.00;50;-0.28175008;0.49085008;0.047715;-0.036533;-0.26244996;0.49559990;0.045964;0.022358
634;157.5;157.50;157.50;50;-0.25830010;0.49749990;0.055916;0.021489;-0.27324996;0.49145000;0.037441;-0.034724
635;247.5;247.50;-90.00;50;-0.26880002;0.49889980;0.073721;-0.015315;-0.25585014;0.50670000;0.018118;0.002537
636;22.5;22.50;22.50;50;-0.27194996;0.50859980;0.019526;-0.020625;-0.27090012;0.49560016;0.070596;0.006921
637;0;360.00;157.50;50;-0.26415004;0.49655016;0.026680;-0.029285;-0.27060000;0.49165000;0.066931;0.015974
638;67.5;67.50;67.50;50;-0.26285010;0.50074990;0.016099;0.002410;-0.26705000;0.49285004;0.075283;-0.015596
639;90;90.00;-157.50;50;-0.27090004;0.50000010;0.022661;0.012146;-0.27409996;0.48800008;0.068577;-0.025557
640;270;270.00;0.00;50;-0.26339996;0.49170000;0.067893;-0.025813;-0.26299998;0.50269990;0.024583;0.012515
641;180;-180.00;-180.00;50;-0.27855000;0.50540000;0.064783;0.016040;-0.27390000;0.49915004;0.025759;-0.029504
642;292.5;-67.50;-67.50;50;-0.27384992;0.49740000;0.059343;-0.033357;-0.25420004;0.50384984;0.032717;0.019917
643;202.5;202.50;90.00;50;-0.27115000;0.47774996;0.072776;0.006843;-0.26130000;0.49025000;0.019058;-0.020066
644;90;90.00;90.00;50;-0.26340000;0.48225008;0.023359;0.012280;-0.27035000;0.48299990;0.068220;-0.025781
645;315;315.00;45.00;50;-0.27109998;0.48405000;0.048806;-0.036201;-0.25810004;0.48549996;0.044690;0.023066
646;225;-135.00;-135.00;50;-0.26244992;0.48324996;0.074968;-0.004341;-0.26040018;0.47899996;0.016711;-0.009575
647;112.5;112.50;67.50;50;-0.26369996;0.48914996;0.031997;0.019878;-0.26219996;0.48964992;0.059224;-0.033335
648;247.5;247.50;-45.00;50;-0.26430004;0.48725008;0.073862;-0.015500;-0.26859996;0.49344992;0.019607;0.002061
649;135;135.00;135.00;50;-0.25314996;0.48415004;0.042981;0.022534;-0.27265000;0.47459984;0.047966;-0.036782
650;0;360.00;45.00;50;-0.26334998;0.49015008;0.026692;-0.029937;-0.25335000;0.48060000;0.066912;0.015554
651;337.5;-22.50;-22.50;50;-0.27340000;0.47864996;0.035625;-0.035286;-0.26610000;0.47844992;0.056509;0.021631
652;270;270.00;112.50;50;-0.25455004;0.47584996;0.068438;-0.025830;-0.26270000;0.48409996;0.023474;0.012424
653;45;45.00;45.00;50;-0.26270004;0.49109996;0.016204;-0.009500;-0.26735002;0.48115004;0.075381;-0.004480
654;22.5;22.50;22.50;50;-0.26205006;0.48504990;0.018569;-0.020972;-0.26425004;0.47705008;0.071504;0.006611
655;67.5;67.50;-135.00;50;-0.26755000;0.48515010;0.016799;0.002266;-0.26719992;0.47929990;0.074214;-0.016008
656;157.5;157.50;-90.00;50;-0.26015008;0.48195000;0.052598;0.021108;-0.26624998;0.49150000;0.036663;-0.035171
657;157.5;157.50;-180.00;50;-0.27069992;0.48074996;0.053730;0.021709;-0.26990002;0.48365030;0.036541;-0.034871
658;202.5;202.50;-135.00;50;-0.26275004;0.47670000;0.071736;0.006987;-0.26274994;0.48090024;0.019275;-0.020720
659;67.5;67.50;67.50;50;-0.26020004;0.49095000;0.016611;0.001875;-0.26125002;0.46485008;0.073789;-0.016042
660;247.5;247.50;0.00;50;-0.27265000;0.47624996;0.073823;-0.015664;-0.27254992;0.48745020;0.018389;0.002312
661;270;270.00;-157.50;50;-0.26905000;0.47474984;0.068132;-0.025918;-0.25739992;0.47769992;0.023889;0.012273
662;180;-180.00;-180.00;50;-0.26190008;0.47505000;0.065044;0.015989;-0.26319996;0.48055000;0.026360;-0.030154
663;135;135.00;135.00;50;-0.26940004;0.47640000;0.043455;0.022747;-0.27699992;0.47269988;0.048818;-0.036111
664;112.5;112.50;112.50;50;-0.27139992;0.48710004;0.032173;0.019473;-0.26984996;0.47060000;0.061040;-0.033574
665;45;45.00;45.00;50;-0.26560004;0.48110008;0.015818;-0.010029;-0.26680002;0.47554996;0.074978;-0.004661
