smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;48;22.5;22.50;-112.50;50;-0.29490024;0.52225000;25.34;0.077034;0.007961;-0.29095012;0.53775010;25.31;0.017847;-0.016584
CCW;49;90;90.00;67.50;50;-0.28485010;0.53295004;25.30;0.045747;0.026226;-0.28805006;0.53120008;25.33;0.048674;-0.035735
CCW;50;180;180.00;90.00;50;-0.28814998;0.53920024;25.30;0.016553;-0.005093;-0.28850004;0.52580010;25.31;0.080752;-0.004768
CCW;51;45;45.00;-135.00;50;-0.28765010;0.52295000;25.30;0.069617;0.017817;-0.28915012;0.53260016;25.30;0.024827;-0.026873
CCW;52;157.5;157.50;112.50;50;-0.29050008;0.52484996;25.30;0.018252;0.006841;-0.28945008;0.53355010;25.30;0.076577;-0.016077
CCW;53;202.5;202.50;45.00;50;-0.28675008;0.53525008;25.33;0.019407;-0.017012;-0.28900006;0.52264992;25.31;0.075996;0.007546
CCW;54;67.5;67.50;-135.00;50;-0.28900006;0.52949990;25.30;0.060259;0.024307;-0.29365004;0.53275008;25.30;0.035266;-0.033450
CCW;55;315;-45.00;-112.50;50;-0.29590010;0.53350010;25.30;0.070361;-0.026572;-0.29100008;0.53090020;25.30;0.023213;0.016819
CCW;56;247.5;-112.50;-67.50;50;-0.30859996;0.53365016;25.30;0.038013;-0.033328;-0.30060000;0.53815020;25.30;0.058586;0.024302
CCW;57;0;0.00;112.50;50;-0.28269996;0.53300008;25.30;0.078928;-0.003772;-0.29610004;0.53150004;25.29;0.016765;-0.004548
CCW;58;337.5;-22.50;-22.50;50;-0.29325014;0.53240010;25.29;0.076733;-0.016340;-0.28300000;0.52700000;25.27;0.018965;0.006931
CCW;59;270;-90.00;-67.50;50;-0.29490004;0.53450008;25.23;0.048779;-0.035913;-0.28940008;0.53345010;25.23;0.045969;0.026411
CCW;60;135;-225.00;-135.00;50;-0.30174994;0.53775024;25.22;0.026526;0.017161;-0.29900002;0.54445016;25.23;0.069658;-0.026443
CCW;61;22.5;-337.50;-112.50;50;-0.29745012;0.53785020;25.18;0.080444;0.007405;-0.29565004;0.54360024;25.24;0.019680;-0.017480
CCW;62;292.5;-67.50;-67.50;50;-0.28795008;0.54355024;25.16;0.061274;-0.033352;-0.28934996;0.53560008;25.11;0.033284;0.023804
CCW;63;225;-135.00;-67.50;50;-0.29295012;0.54605016;25.10;0.026318;-0.026890;-0.28745004;0.55505016;25.10;0.071326;0.017429
CCW;64;112.5;-247.50;-112.50;50;-0.30359996;0.54670020;25.05;0.036545;0.024138;-0.30240000;0.52985000;25.10;0.061223;-0.033262
CCW;65;225;-135.00;112.50;50;-0.29515008;0.54980004;25.10;0.025889;-0.026912;-0.30464990;0.54685016;25.10;0.069133;0.018145
CCW;66;45;-315.00;-180.00;50;-0.30100004;0.54955024;25.10;0.071709;0.018416;-0.29315008;0.54060008;25.10;0.026321;-0.026848
CCW;67;180;-180.00;135.00;50;-0.28605004;0.55480004;25.10;0.017607;-0.005657;-0.30029994;0.54600010;25.09;0.077871;-0.003835
CCW;68;135;-225.00;-45.00;50;-0.29979998;0.55030008;25.10;0.025200;0.017302;-0.29525012;0.54395016;25.07;0.069597;-0.025864
CCW;69;337.5;-382.50;-157.50;50;-0.30145000;0.54175016;25.07;0.078828;-0.016404;-0.29464996;0.55695004;25.07;0.019111;0.006973
